state,year,quarter,suppression_used,total_prescriptions
ks,2019,2,TRUE,0
ks,2019,3,FALSE,778
ks,2019,3,TRUE,0
ks,2019,4,FALSE,684
ks,2019,4,TRUE,0
ks,2020,1,NA,829
la,2010,1,FALSE,2038
la,2010,1,TRUE,0
la,2010,2,FALSE,2348
la,2010,2,TRUE,0
la,2010,3,FALSE,2591
la,2010,3,TRUE,0
la,2010,4,FALSE,2803
la,2010,4,TRUE,0
la,2011,1,FALSE,3085
la,2011,1,TRUE,0
la,2011,2,FALSE,3346
la,2011,2,TRUE,0
la,2011,3,FALSE,3757
la,2011,3,TRUE,0
la,2011,4,FALSE,3902
la,2011,4,TRUE,0
la,2012,1,FALSE,3743
la,2012,1,TRUE,0
la,2012,2,FALSE,4183
la,2012,2,TRUE,0
la,2012,3,FALSE,5931
la,2012,3,TRUE,0
la,2012,4,FALSE,5110
la,2012,4,TRUE,0
la,2013,1,FALSE,5512
la,2013,1,TRUE,0
la,2013,2,FALSE,5403
la,2013,2,TRUE,0
la,2013,3,FALSE,5954
la,2013,3,TRUE,0
la,2013,4,FALSE,5302
la,2013,4,TRUE,0
la,2014,1,FALSE,5079
la,2014,1,TRUE,0
la,2014,2,FALSE,5373
la,2014,2,TRUE,0
la,2014,3,FALSE,5772
la,2014,3,TRUE,0
la,2014,4,FALSE,3071
la,2014,4,TRUE,0
la,2015,1,FALSE,8874
la,2015,1,TRUE,0
la,2015,2,FALSE,7668
la,2015,2,TRUE,0
la,2015,3,FALSE,7069
la,2015,3,TRUE,0
la,2015,4,FALSE,6676
la,2015,4,TRUE,0
la,2016,1,FALSE,6687
la,2016,1,TRUE,0
la,2016,2,FALSE,7230
la,2016,2,TRUE,0
la,2016,3,FALSE,11106
la,2016,3,TRUE,0
la,2016,4,FALSE,13171
la,2016,4,TRUE,0
la,2017,1,FALSE,14481
la,2017,1,TRUE,0
la,2017,2,FALSE,17583
la,2017,2,TRUE,0
la,2017,3,FALSE,16787
la,2017,3,TRUE,0
la,2017,4,FALSE,17773
la,2017,4,TRUE,0
la,2018,1,FALSE,18480
la,2018,1,TRUE,0
la,2018,2,FALSE,20486
la,2018,2,TRUE,0
la,2018,3,FALSE,21337
la,2018,3,TRUE,0
la,2018,4,FALSE,22120
la,2018,4,TRUE,0
la,2019,1,FALSE,22849
la,2019,1,TRUE,0
la,2019,2,FALSE,23534
la,2019,2,TRUE,0
la,2019,3,FALSE,25017
la,2019,3,TRUE,0
la,2019,4,FALSE,26346
la,2019,4,TRUE,0
la,2020,1,NA,28660
ms,2010,1,FALSE,702
ms,2010,1,TRUE,0
ms,2010,2,FALSE,722
ms,2010,2,TRUE,0
ms,2010,3,FALSE,832
ms,2010,3,TRUE,0
ms,2010,4,FALSE,957
ms,2010,4,TRUE,0
ms,2011,1,FALSE,769
ms,2011,1,TRUE,0
ms,2011,2,FALSE,856
ms,2011,2,TRUE,0
ms,2011,3,FALSE,1279
ms,2011,3,TRUE,0
ms,2011,4,FALSE,844
ms,2011,4,TRUE,0
ms,2012,1,FALSE,1052
ms,2012,1,TRUE,0
ms,2012,2,FALSE,1063
ms,2012,2,TRUE,0
ms,2012,3,FALSE,1177
ms,2012,3,TRUE,0
ms,2012,4,FALSE,1649
ms,2012,4,TRUE,0
ms,2013,1,FALSE,1655
ms,2013,1,TRUE,0
ms,2013,2,FALSE,1599
ms,2013,2,TRUE,0
ms,2013,3,FALSE,1682
ms,2013,3,TRUE,0
ms,2013,4,FALSE,1644
ms,2013,4,TRUE,0
ms,2014,1,FALSE,1462
ms,2014,1,TRUE,0
ms,2014,2,FALSE,1623
ms,2014,2,TRUE,0
ms,2014,3,FALSE,1528
ms,2014,3,TRUE,0
ms,2014,4,FALSE,1817
ms,2014,4,TRUE,0
ms,2015,1,FALSE,1869
ms,2015,1,TRUE,0
ms,2015,2,FALSE,1799
ms,2015,2,TRUE,0
ms,2015,3,FALSE,1839
ms,2015,3,TRUE,0
ms,2015,4,FALSE,1837
ms,2015,4,TRUE,0
ms,2016,1,FALSE,2072
ms,2016,1,TRUE,0
ms,2016,2,FALSE,2182
ms,2016,2,TRUE,0
ms,2016,3,FALSE,2345
ms,2016,3,TRUE,0
ms,2016,4,FALSE,2594
ms,2016,4,TRUE,0
ms,2017,1,FALSE,2640
ms,2017,1,TRUE,0
ms,2017,2,FALSE,3010
ms,2017,2,TRUE,0
ms,2017,3,FALSE,2878
ms,2017,3,TRUE,0
ms,2017,4,FALSE,2876
ms,2017,4,TRUE,0
ms,2018,1,FALSE,2735
ms,2018,1,TRUE,0
ms,2018,2,FALSE,2962
ms,2018,2,TRUE,0
ms,2018,3,FALSE,3007
ms,2018,3,TRUE,0
ms,2018,4,FALSE,3108
ms,2018,4,TRUE,0
ms,2019,1,FALSE,3159
ms,2019,1,TRUE,0
ms,2019,2,FALSE,3503
ms,2019,2,TRUE,0
ms,2019,3,FALSE,3638
ms,2019,3,TRUE,0
ms,2019,4,FALSE,3718
ms,2019,4,TRUE,0
ms,2020,1,NA,3669
mt,2010,1,FALSE,506
mt,2010,1,TRUE,0
mt,2010,2,FALSE,428
mt,2010,2,TRUE,0
mt,2010,3,FALSE,390
mt,2010,3,TRUE,0
mt,2010,4,FALSE,313
mt,2010,4,TRUE,0
mt,2011,1,FALSE,305
mt,2011,1,TRUE,0
mt,2011,2,FALSE,289
mt,2011,2,TRUE,0
mt,2011,3,FALSE,282
mt,2011,3,TRUE,0
mt,2011,4,FALSE,313
mt,2011,4,TRUE,0
mt,2012,1,FALSE,379
mt,2012,1,TRUE,0
mt,2012,2,FALSE,477
mt,2012,2,TRUE,0
mt,2012,3,FALSE,444
mt,2012,3,TRUE,0
mt,2012,4,FALSE,544
mt,2012,4,TRUE,0
mt,2013,1,FALSE,516
mt,2013,1,TRUE,0
mt,2013,2,FALSE,538
mt,2013,2,TRUE,0
mt,2013,3,FALSE,507
mt,2013,3,TRUE,0
mt,2013,4,FALSE,460
mt,2013,4,TRUE,0
mt,2014,1,FALSE,446
mt,2014,1,TRUE,0
mt,2014,2,FALSE,393
mt,2014,2,TRUE,0
mt,2014,3,FALSE,390
mt,2014,3,TRUE,0
mt,2014,4,FALSE,409
mt,2014,4,TRUE,0
mt,2015,1,FALSE,357
mt,2015,1,TRUE,0
mt,2015,2,FALSE,347
mt,2015,2,TRUE,0
mt,2015,3,FALSE,338
mt,2015,3,TRUE,0
mt,2015,4,FALSE,356
mt,2015,4,TRUE,0
mt,2016,1,FALSE,535
mt,2016,1,TRUE,0
mt,2016,2,FALSE,1864
mt,2016,2,TRUE,0
mt,2016,3,FALSE,2791
mt,2016,3,TRUE,0
mt,2016,4,FALSE,5612
mt,2016,4,TRUE,0
mt,2017,1,FALSE,5915
mt,2017,1,TRUE,0
mt,2017,2,FALSE,8053
mt,2017,2,TRUE,0
mt,2017,3,FALSE,9094
mt,2017,3,TRUE,0
mt,2017,4,FALSE,11271
mt,2017,4,TRUE,0
mt,2018,1,FALSE,15150
mt,2018,1,TRUE,0
mt,2018,2,FALSE,23595
mt,2018,2,TRUE,0
mt,2018,3,FALSE,24558
mt,2018,3,TRUE,0
mt,2018,4,FALSE,19758
mt,2018,4,TRUE,0
mt,2019,1,FALSE,28448
mt,2019,1,TRUE,0
mt,2019,2,FALSE,27968
mt,2019,2,TRUE,0
mt,2019,3,FALSE,30428
mt,2019,3,TRUE,0
mt,2019,4,FALSE,30471
mt,2019,4,TRUE,0
mt,2020,1,NA,26146
nd,2010,1,FALSE,139
nd,2010,1,TRUE,0
nd,2010,2,FALSE,151
nd,2010,2,TRUE,0
nd,2010,3,FALSE,147
nd,2010,3,TRUE,0
nd,2010,4,FALSE,153
nd,2010,4,TRUE,0
nd,2011,1,FALSE,150
nd,2011,1,TRUE,0
nd,2011,2,FALSE,182
nd,2011,2,TRUE,0
nd,2011,3,FALSE,148
nd,2011,3,TRUE,0
nd,2011,4,FALSE,177
nd,2011,4,TRUE,0
nd,2012,1,FALSE,140
nd,2012,1,TRUE,0
nd,2012,2,FALSE,152
nd,2012,2,TRUE,0
nd,2012,3,FALSE,139
nd,2012,3,TRUE,0
nd,2012,4,FALSE,77
nd,2012,4,TRUE,0
nd,2013,1,FALSE,146
nd,2013,1,TRUE,0
nd,2013,2,FALSE,177
nd,2013,2,TRUE,0
nd,2013,3,FALSE,112
nd,2013,3,TRUE,0
nd,2013,4,FALSE,129
nd,2013,4,TRUE,0
nd,2014,1,FALSE,114
nd,2014,1,TRUE,0
nd,2014,2,FALSE,123
nd,2014,2,TRUE,0
nd,2014,3,FALSE,191
nd,2014,3,TRUE,0
nd,2014,4,FALSE,131
nd,2014,4,TRUE,0
nd,2015,1,FALSE,200
nd,2015,1,TRUE,0
nd,2015,2,FALSE,227
nd,2015,2,TRUE,0
nd,2015,3,FALSE,213
nd,2015,3,TRUE,0
nd,2015,4,FALSE,317
nd,2015,4,TRUE,0
nd,2016,1,FALSE,231
nd,2016,1,TRUE,0
nd,2016,2,FALSE,363
nd,2016,2,TRUE,0
nd,2016,3,FALSE,415
nd,2016,3,TRUE,0
nd,2016,4,FALSE,596
nd,2016,4,TRUE,0
nd,2017,1,FALSE,459
nd,2017,1,TRUE,0
nd,2017,2,FALSE,470
nd,2017,2,TRUE,0
nd,2017,3,FALSE,510
nd,2017,3,TRUE,0
nd,2017,4,FALSE,537
nd,2017,4,TRUE,0
nd,2018,1,FALSE,638
nd,2018,1,TRUE,0
nd,2018,2,FALSE,1368
nd,2018,2,TRUE,0
nd,2018,3,FALSE,1397
nd,2018,3,TRUE,0
nd,2018,4,FALSE,1751
nd,2018,4,TRUE,0
nd,2019,1,FALSE,1914
nd,2019,1,TRUE,0
nd,2019,2,FALSE,1893
nd,2019,2,TRUE,0
nd,2019,3,FALSE,1873
nd,2019,3,TRUE,0
nd,2019,4,FALSE,1986
nd,2019,4,TRUE,0
nd,2020,1,NA,2004
nv,2010,1,FALSE,105
nv,2010,1,TRUE,0
nv,2010,2,FALSE,215
nv,2010,2,TRUE,0
nv,2010,3,FALSE,223
nv,2010,3,TRUE,0
nv,2010,4,FALSE,123
nv,2010,4,TRUE,0
nv,2011,1,FALSE,131
nv,2011,1,TRUE,0
nv,2011,2,FALSE,148
nv,2011,2,TRUE,0
nv,2011,3,FALSE,138
nv,2011,3,TRUE,0
nv,2011,4,FALSE,181
nv,2011,4,TRUE,0
nv,2012,1,FALSE,190
nv,2012,1,TRUE,0
nv,2012,2,FALSE,266
nv,2012,2,TRUE,0
nv,2012,3,FALSE,281
nv,2012,3,TRUE,0
nv,2012,4,FALSE,338
nv,2012,4,TRUE,0
nv,2013,1,FALSE,348
nv,2013,1,TRUE,0
nv,2013,2,FALSE,345
nv,2013,2,TRUE,0
nv,2013,3,FALSE,392
nv,2013,3,TRUE,0
nv,2013,4,FALSE,377
nv,2013,4,TRUE,0
nv,2014,1,FALSE,523
nv,2014,1,TRUE,0
nv,2014,2,FALSE,680
nv,2014,2,TRUE,0
nv,2014,3,FALSE,759
nv,2014,3,TRUE,0
nv,2014,4,FALSE,1045
nv,2014,4,TRUE,0
nv,2015,1,FALSE,1034
nv,2015,1,TRUE,0
nv,2015,2,FALSE,1164
nv,2015,2,TRUE,0
nv,2015,3,FALSE,1218
nv,2015,3,TRUE,0
nv,2015,4,FALSE,1360
nv,2015,4,TRUE,0
nv,2016,1,FALSE,1558
nv,2016,1,TRUE,0
nv,2016,2,FALSE,1964
nv,2016,2,TRUE,0
nv,2016,3,FALSE,1920
nv,2016,3,TRUE,0
nv,2016,4,FALSE,2078
nv,2016,4,TRUE,0
nv,2017,1,FALSE,2358
nv,2017,1,TRUE,0
nv,2017,2,FALSE,2506
nv,2017,2,TRUE,0
nv,2017,3,FALSE,2694
nv,2017,3,TRUE,0
nv,2017,4,FALSE,2798
nv,2017,4,TRUE,0
nv,2018,1,FALSE,3403
nv,2018,1,TRUE,0
nv,2018,2,FALSE,3428
nv,2018,2,TRUE,0
nv,2018,3,FALSE,3686
nv,2018,3,TRUE,0
nv,2018,4,FALSE,4167
nv,2018,4,TRUE,0
nv,2019,1,FALSE,4342
nv,2019,1,TRUE,0
nv,2019,2,FALSE,4173
nv,2019,2,TRUE,0
nv,2019,3,FALSE,4620
nv,2019,3,TRUE,0
nv,2019,4,FALSE,4492
nv,2019,4,TRUE,0
nv,2020,1,NA,5317
sd,2010,1,FALSE,38
sd,2010,2,TRUE,0
sd,2010,3,TRUE,0
sd,2010,4,TRUE,0
sd,2011,1,FALSE,16
sd,2011,1,TRUE,0
sd,2011,2,FALSE,43
sd,2011,2,TRUE,0
sd,2011,3,FALSE,78
sd,2011,3,TRUE,0
sd,2011,4,FALSE,72
sd,2011,4,TRUE,0
sd,2012,1,FALSE,86
sd,2012,1,TRUE,0
sd,2012,2,FALSE,79
sd,2012,2,TRUE,0
sd,2012,3,FALSE,108
sd,2012,3,TRUE,0
sd,2012,4,FALSE,94
sd,2012,4,TRUE,0
sd,2013,1,FALSE,101
sd,2013,1,TRUE,0
sd,2013,2,FALSE,90
sd,2013,2,TRUE,0
sd,2013,3,FALSE,52
sd,2013,3,TRUE,0
sd,2013,4,FALSE,51
sd,2013,4,TRUE,0
sd,2014,1,FALSE,83
sd,2014,1,TRUE,0
sd,2014,2,FALSE,49
sd,2014,2,TRUE,0
sd,2014,3,FALSE,99
sd,2014,3,TRUE,0
sd,2014,4,FALSE,98
sd,2014,4,TRUE,0
sd,2015,1,FALSE,103
sd,2015,1,TRUE,0
sd,2015,2,FALSE,70
sd,2015,2,TRUE,0
sd,2015,3,FALSE,60
sd,2015,3,TRUE,0
sd,2015,4,FALSE,44
sd,2015,4,TRUE,0
sd,2016,1,FALSE,63
sd,2016,1,TRUE,0
sd,2016,2,FALSE,122
sd,2016,2,TRUE,0
sd,2016,3,FALSE,123
sd,2016,3,TRUE,0
sd,2016,4,FALSE,125
sd,2016,4,TRUE,0
sd,2017,1,FALSE,147
sd,2017,1,TRUE,0
sd,2017,2,FALSE,157
sd,2017,2,TRUE,0
sd,2017,3,FALSE,168
sd,2017,3,TRUE,0
sd,2017,4,FALSE,133
sd,2017,4,TRUE,0
sd,2018,1,FALSE,119
sd,2018,1,TRUE,0
sd,2018,2,FALSE,136
sd,2018,2,TRUE,0
sd,2018,3,FALSE,151
sd,2018,3,TRUE,0
sd,2018,4,FALSE,163
sd,2018,4,TRUE,0
sd,2019,1,FALSE,236
sd,2019,1,TRUE,0
sd,2019,2,FALSE,331
sd,2019,2,TRUE,0
sd,2019,3,FALSE,349
sd,2019,3,TRUE,0
sd,2019,4,FALSE,380
sd,2019,4,TRUE,0
sd,2020,1,NA,392
tn,2010,1,FALSE,8911
tn,2010,1,TRUE,0
tn,2010,2,FALSE,10652
tn,2010,2,TRUE,0
tn,2010,3,FALSE,11382
tn,2010,3,TRUE,0
tn,2010,4,FALSE,11072
tn,2010,4,TRUE,0
tn,2011,1,FALSE,11824
tn,2011,1,TRUE,0
tn,2011,2,FALSE,12847
tn,2011,2,TRUE,0
tn,2011,3,FALSE,12775
tn,2011,3,TRUE,0
tn,2011,4,FALSE,12734
tn,2011,4,TRUE,0
tn,2012,1,FALSE,12841
tn,2012,1,TRUE,0
tn,2012,2,FALSE,13460
tn,2012,2,TRUE,0
tn,2012,3,FALSE,14524
tn,2012,3,TRUE,0
tn,2012,4,FALSE,14876
tn,2012,4,TRUE,0
tn,2013,1,FALSE,14466
tn,2013,1,TRUE,0
tn,2013,2,FALSE,14676
tn,2013,2,TRUE,0
tn,2013,3,FALSE,14323
tn,2013,3,TRUE,0
tn,2013,4,FALSE,17557
tn,2013,4,TRUE,0
tn,2014,1,FALSE,17484
tn,2014,1,TRUE,0
tn,2014,2,FALSE,18754
tn,2014,2,TRUE,0
tn,2014,3,FALSE,19327
tn,2014,3,TRUE,0
tn,2014,4,FALSE,19669
tn,2014,4,TRUE,0
tn,2015,1,FALSE,19646
tn,2015,1,TRUE,0
tn,2015,2,FALSE,21745
tn,2015,2,TRUE,0
tn,2015,3,FALSE,22671
tn,2015,3,TRUE,0
tn,2015,4,FALSE,15455
tn,2015,4,TRUE,0
tn,2016,1,FALSE,11503
tn,2016,1,TRUE,0
tn,2016,2,FALSE,10512
tn,2016,2,TRUE,0
tn,2016,3,FALSE,8494
tn,2016,3,TRUE,0
tn,2016,4,FALSE,7383
tn,2016,4,TRUE,0
tn,2017,1,FALSE,7060
tn,2017,1,TRUE,0
tn,2017,2,FALSE,6971
tn,2017,2,TRUE,0
tn,2017,3,FALSE,7179
tn,2017,3,TRUE,0
tn,2017,4,FALSE,7270
tn,2017,4,TRUE,0
tn,2018,1,FALSE,7565
tn,2018,1,TRUE,0
tn,2018,2,FALSE,7982
tn,2018,2,TRUE,0
tn,2018,3,FALSE,8098
tn,2018,3,TRUE,0
tn,2018,4,FALSE,8183
tn,2018,4,TRUE,0
tn,2019,1,FALSE,11149
tn,2019,1,TRUE,0
tn,2019,2,FALSE,14363
tn,2019,2,TRUE,0
tn,2019,3,FALSE,18305
tn,2019,3,TRUE,0
tn,2019,4,FALSE,21746
tn,2019,4,TRUE,0
tn,2020,1,NA,29056
wy,2010,1,FALSE,143
wy,2010,1,TRUE,0
wy,2010,2,FALSE,142
wy,2010,2,TRUE,0
wy,2010,3,FALSE,113
wy,2010,3,TRUE,0
wy,2010,4,FALSE,146
wy,2010,4,TRUE,0
wy,2011,1,FALSE,129
wy,2011,1,TRUE,0
wy,2011,2,FALSE,134
wy,2011,2,TRUE,0
wy,2011,3,FALSE,134
wy,2011,3,TRUE,0
wy,2011,4,FALSE,127
wy,2011,4,TRUE,0
wy,2012,1,FALSE,147
wy,2012,1,TRUE,0
wy,2012,2,FALSE,183
wy,2012,2,TRUE,0
wy,2012,3,FALSE,144
wy,2012,3,TRUE,0
wy,2012,4,FALSE,146
wy,2012,4,TRUE,0
wy,2013,1,FALSE,151
wy,2013,1,TRUE,0
wy,2013,2,FALSE,127
wy,2013,2,TRUE,0
wy,2013,3,FALSE,110
wy,2013,3,TRUE,0
wy,2013,4,FALSE,169
wy,2013,4,TRUE,0
wy,2014,1,FALSE,151
wy,2014,1,TRUE,0
wy,2014,2,FALSE,152
wy,2014,2,TRUE,0
wy,2014,3,FALSE,129
wy,2014,3,TRUE,0
wy,2014,4,FALSE,192
wy,2014,4,TRUE,0
wy,2015,1,FALSE,256
wy,2015,1,TRUE,0
wy,2015,2,FALSE,298
wy,2015,2,TRUE,0
wy,2015,3,FALSE,243
wy,2015,3,TRUE,0
wy,2015,4,FALSE,222
wy,2015,4,TRUE,0
wy,2016,1,FALSE,278
wy,2016,1,TRUE,0
wy,2016,2,FALSE,341
wy,2016,2,TRUE,0
wy,2016,3,FALSE,291
wy,2016,3,TRUE,0
wy,2016,4,FALSE,301
wy,2016,4,TRUE,0
wy,2017,1,FALSE,282
wy,2017,1,TRUE,0
wy,2017,2,FALSE,290
wy,2017,2,TRUE,0
wy,2017,3,FALSE,283
wy,2017,3,TRUE,0
wy,2017,4,FALSE,211
wy,2017,4,TRUE,0
wy,2018,1,FALSE,210
wy,2018,1,TRUE,0
wy,2018,2,FALSE,210
wy,2018,2,TRUE,0
wy,2018,3,FALSE,208
wy,2018,3,TRUE,0
wy,2018,4,FALSE,246
wy,2018,4,TRUE,0
wy,2019,1,FALSE,252
wy,2019,1,TRUE,0
wy,2019,2,FALSE,255
wy,2019,2,TRUE,0
wy,2019,3,FALSE,229
wy,2019,3,TRUE,0
wy,2019,4,FALSE,218
wy,2019,4,TRUE,0
wy,2020,1,NA,241
